key,path,status,gen_text,gen_text_for_tts,target_text,interferer_text,target_spk,interferer_spk,pass_audio,sample_rate,duration,rms,peak,silence_rate,clip_rate_0p99,audio_error
3575-170457-0025_4992-23283-0005__T1__SCV3FIX__VOICE-3575_CONTENT-4992-4992-23283-0005,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0025_4992-23283-0005__T1__SCV3FIX__VOICE-3575_CONTENT-4992-4992-23283-0005__naturalized.wav,ok,NOT THAT I KNOW OF NOT ONE MORE THAT I KNOW OF HE REPLIED WITH ASTONISHMENT AT WHAT SHE HAD INSINUATED AND YET WITH A PERFECT ASSURANCE THAT SHE WAS IN THE WRONG,not that i know of not one more that i know of he replied with astonishment at what she had insinuated and yet with a perfect assurance that she was in the wrong.,AGAIN I THANK YOU THIS INCIDENT I SUPPOSE WILL BE RENEWED NO MORE IF I LIVE TO BE AN OLD WOMAN I SHALL REMEMBER IT THIRTY YEARS HENCE AS A BRIGHT DREAM,NOT THAT I KNOW OF NOT ONE MORE THAT I KNOW OF HE REPLIED WITH ASTONISHMENT AT WHAT SHE HAD INSINUATED AND YET WITH A PERFECT ASSURANCE THAT SHE WAS IN THE WRONG,3575,4992,True,24000,9.312,0.07438945025205612,0.75311279296875,0.03992160652920962,0.0,
3575-170457-0025_4992-23283-0005__T2__SCV3FIX__VOICE-4992_CONTENT-3575-3575-170457-0025,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0025_4992-23283-0005__T2__SCV3FIX__VOICE-4992_CONTENT-3575-3575-170457-0025__naturalized.wav,ok,AGAIN I THANK YOU THIS INCIDENT I SUPPOSE WILL BE RENEWED NO MORE IF I LIVE TO BE AN OLD WOMAN I SHALL REMEMBER IT THIRTY YEARS HENCE AS A BRIGHT DREAM,again i thank you this incident i suppose will be renewed no more if i live to be an old woman i shall remember it thirty years hence as a bright dream.,NOT THAT I KNOW OF NOT ONE MORE THAT I KNOW OF HE REPLIED WITH ASTONISHMENT AT WHAT SHE HAD INSINUATED AND YET WITH A PERFECT ASSURANCE THAT SHE WAS IN THE WRONG,AGAIN I THANK YOU THIS INCIDENT I SUPPOSE WILL BE RENEWED NO MORE IF I LIVE TO BE AN OLD WOMAN I SHALL REMEMBER IT THIRTY YEARS HENCE AS A BRIGHT DREAM,4992,3575,True,24000,9.066666666666666,0.05757012963294983,0.47088623046875,0.044301470588235296,0.0,
3575-170457-0026_1995-1826-0018__T1__SCV3FIX__VOICE-3575_CONTENT-1995-1995-1826-0018,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0026_1995-1826-0018__T1__SCV3FIX__VOICE-3575_CONTENT-1995-1995-1826-0018__naturalized.wav,ok,HER REGARD SHIFTED TO THE GREEN STALKS AND LEAVES AGAIN AND SHE STARTED TO MOVE AWAY,her regard shifted to the green stalks and leaves again and she started to move away.,P S PRAY SIR EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED C B,HER REGARD SHIFTED TO THE GREEN STALKS AND LEAVES AGAIN AND SHE STARTED TO MOVE AWAY,3575,1995,True,24000,4.874666666666666,0.0668748989701271,0.646942138671875,0.06897907549234136,0.0,
3575-170457-0027_1580-141083-0007__T1__SCV3FIX__VOICE-3575_CONTENT-1580-1580-141083-0007,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0027_1580-141083-0007__T1__SCV3FIX__VOICE-3575_CONTENT-1580-1580-141083-0007__naturalized.wav,ok,THE MOMENT I LOOKED AT MY TABLE I WAS AWARE THAT SOMEONE HAD RUMMAGED AMONG MY PAPERS,the moment i looked at my table i was aware that someone had rummaged among my papers.,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,THE MOMENT I LOOKED AT MY TABLE I WAS AWARE THAT SOMEONE HAD RUMMAGED AMONG MY PAPERS,3575,1580,True,24000,4.938666666666666,0.0718693658709526,0.640777587890625,0.08512756479481641,0.0,
3575-170457-0027_1580-141083-0007__T2__SCV3FIX__VOICE-1580_CONTENT-3575-3575-170457-0027,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0027_1580-141083-0007__T2__SCV3FIX__VOICE-1580_CONTENT-3575-3575-170457-0027__naturalized.wav,ok,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,i cannot deny myself the gratification of inserting southey's reply.,THE MOMENT I LOOKED AT MY TABLE I WAS AWARE THAT SOMEONE HAD RUMMAGED AMONG MY PAPERS,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,1580,3575,True,24000,2.9226666666666667,0.05315474048256874,0.61834716796875,0.08173186587591241,0.0,
3575-170457-0027_61-70970-0021__T1__SCV3FIX__VOICE-3575_CONTENT-61-61-70970-0021,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0027_61-70970-0021__T1__SCV3FIX__VOICE-3575_CONTENT-61-61-70970-0021__naturalized.wav,ok,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS,they then renewed their journey and under the better light made a safe crossing of the stable roofs.,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS,3575,61,True,24000,5.738666666666667,0.07457023859024048,0.528961181640625,0.07095870120817843,0.0,
3575-170457-0027_61-70970-0021__T2__SCV3FIX__VOICE-61_CONTENT-3575-3575-170457-0027,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0027_61-70970-0021__T2__SCV3FIX__VOICE-61_CONTENT-3575-3575-170457-0027__naturalized.wav,ok,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,i cannot deny myself the gratification of inserting southey's reply.,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,61,3575,True,24000,3.3066666666666666,0.055082354694604874,0.6673583984375,0.06519657258064517,0.0,
3575-170457-0028_7127-75947-0010__T1__SCV3FIX__VOICE-3575_CONTENT-7127-7127-75947-0010,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0028_7127-75947-0010__T1__SCV3FIX__VOICE-3575_CONTENT-7127-7127-75947-0010__naturalized.wav,ok,WHEN SHE PERCEIVED THE YOUNG MAN SHE ROSE LIKE A WOMAN SURPRISED IN THE MIDST OF IDEAS SHE WAS DESIROUS OF CONCEALING FROM HERSELF,when she perceived the young man she rose like a woman surprised in the midst of ideas she was desirous of concealing from herself.,KESWICK MARCH TWENTY SECOND EIGHTEEN THIRTY SEVEN DEAR MADAM,WHEN SHE PERCEIVED THE YOUNG MAN SHE ROSE LIKE A WOMAN SURPRISED IN THE MIDST OF IDEAS SHE WAS DESIROUS OF CONCEALING FROM HERSELF,3575,7127,True,24000,7.52,0.059993065893650055,0.524658203125,0.059629875886524825,0.0,
3575-170457-0028_7127-75947-0010__T2__SCV3FIX__VOICE-7127_CONTENT-3575-3575-170457-0028,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0028_7127-75947-0010__T2__SCV3FIX__VOICE-7127_CONTENT-3575-3575-170457-0028__naturalized.wav,ok,KESWICK MARCH TWENTY SECOND EIGHTEEN THIRTY SEVEN DEAR MADAM,keswick march twenty second eighteen thirty seven dear madam.,WHEN SHE PERCEIVED THE YOUNG MAN SHE ROSE LIKE A WOMAN SURPRISED IN THE MIDST OF IDEAS SHE WAS DESIROUS OF CONCEALING FROM HERSELF,KESWICK MARCH TWENTY SECOND EIGHTEEN THIRTY SEVEN DEAR MADAM,7127,3575,True,24000,3.488,0.05765511095523834,0.499908447265625,0.07315558103975535,0.0,
3575-170457-0029_8463-287645-0004__T1__SCV3FIX__VOICE-3575_CONTENT-8463-8463-287645-0004,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0029_8463-287645-0004__T1__SCV3FIX__VOICE-3575_CONTENT-8463-8463-287645-0004__naturalized.wav,ok,JOHN WESLEY COMBASH JACOB TAYLOR AND THOMAS EDWARD SKINNER,john wesley combash jacob taylor and thomas edward skinner.,YOUR LETTER HAS GIVEN ME GREAT PLEASURE AND I SHOULD NOT FORGIVE MYSELF IF I DID NOT TELL YOU SO,JOHN WESLEY COMBASH JACOB TAYLOR AND THOMAS EDWARD SKINNER,3575,8463,True,24000,3.3813333333333335,0.07076102495193481,0.578643798828125,0.10289333596214512,0.0,
3575-170457-0029_8463-287645-0004__T2__SCV3FIX__VOICE-8463_CONTENT-3575-3575-170457-0029,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0029_8463-287645-0004__T2__SCV3FIX__VOICE-8463_CONTENT-3575-3575-170457-0029__naturalized.wav,ok,YOUR LETTER HAS GIVEN ME GREAT PLEASURE AND I SHOULD NOT FORGIVE MYSELF IF I DID NOT TELL YOU SO,your letter has given me great pleasure and i should not forgive myself if i did not tell you so.,JOHN WESLEY COMBASH JACOB TAYLOR AND THOMAS EDWARD SKINNER,YOUR LETTER HAS GIVEN ME GREAT PLEASURE AND I SHOULD NOT FORGIVE MYSELF IF I DID NOT TELL YOU SO,8463,3575,True,24000,6.421333333333333,0.07003381103277206,0.64666748046875,0.08396490863787376,0.0,
3575-170457-0030_237-134493-0015__T1__SCV3FIX__VOICE-3575_CONTENT-237-237-134493-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0030_237-134493-0015__T1__SCV3FIX__VOICE-3575_CONTENT-237-237-134493-0015__naturalized.wav,ok,THERE WAS SOMETHING INDIVIDUAL ABOUT THE GREAT FARM A MOST UNUSUAL TRIMNESS AND CARE FOR DETAIL,there was something individual about the great farm a most unusual trimness and care for detail.,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES,THERE WAS SOMETHING INDIVIDUAL ABOUT THE GREAT FARM A MOST UNUSUAL TRIMNESS AND CARE FOR DETAIL,3575,237,True,24000,5.514666666666667,0.057586975395679474,0.523681640625,0.0671013660541586,0.0,
3575-170457-0030_672-122797-0036__T1__SCV3FIX__VOICE-3575_CONTENT-672-672-122797-0036,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0030_672-122797-0036__T1__SCV3FIX__VOICE-3575_CONTENT-672-672-122797-0036__naturalized.wav,ok,HUMPY DUMPY FELL DOWNSTAIRS AND YET HE MARRIED THE PRINCESS,humpy dumpy fell downstairs and yet he married the princess.,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES,HUMPY DUMPY FELL DOWNSTAIRS AND YET HE MARRIED THE PRINCESS,3575,672,True,24000,3.4346666666666668,0.06049046665430069,0.3839111328125,0.08257715450310558,0.0,
3575-170457-0030_672-122797-0036__T2__SCV3FIX__VOICE-672_CONTENT-3575-3575-170457-0030,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0030_672-122797-0036__T2__SCV3FIX__VOICE-672_CONTENT-3575-3575-170457-0030__naturalized.wav,ok,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES,of this second letter also she spoke and told me that it contained an invitation for her to go and see the poet if ever she visited the lakes.,HUMPY DUMPY FELL DOWNSTAIRS AND YET HE MARRIED THE PRINCESS,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES,672,3575,True,24000,12.810666666666666,0.04531506448984146,0.491363525390625,0.08968437760199834,0.0,
3575-170457-0031_4446-2271-0000__T1__SCV3FIX__VOICE-3575_CONTENT-4446-4446-2271-0000,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0031_4446-2271-0000__T1__SCV3FIX__VOICE-3575_CONTENT-4446-4446-2271-0000__naturalized.wav,ok,MAINHALL LIKED ALEXANDER BECAUSE HE WAS AN ENGINEER,mainhall liked alexander because he was an engineer.,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,MAINHALL LIKED ALEXANDER BECAUSE HE WAS AN ENGINEER,3575,4446,True,24000,2.976,0.05875730887055397,0.5904541015625,0.10132448476702509,0.0,
3575-170457-0031_4446-2271-0000__T2__SCV3FIX__VOICE-4446_CONTENT-3575-3575-170457-0031,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0031_4446-2271-0000__T2__SCV3FIX__VOICE-4446_CONTENT-3575-3575-170457-0031__naturalized.wav,ok,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,on august twenty seventh eighteen thirty seven she writes.,MAINHALL LIKED ALEXANDER BECAUSE HE WAS AN ENGINEER,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,4446,3575,True,24000,2.570666666666667,0.05863415449857712,0.470062255859375,0.10499870331950208,0.0,
3575-170457-0031_4970-29093-0018__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29093-0018,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0031_4970-29093-0018__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29093-0018__naturalized.wav,ok,THE TWO YOUNG MEN WHO WERE BY THIS TIME FULL OF THE ADVENTURE WENT DOWN TO THE WALL STREET OFFICE OF HENRY'S UNCLE AND HAD A TALK WITH THAT WILY OPERATOR,the two young men who were by this time full of the adventure went down to the wall street office of henry's uncle and had a talk with that wily operator.,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,THE TWO YOUNG MEN WHO WERE BY THIS TIME FULL OF THE ADVENTURE WENT DOWN TO THE WALL STREET OFFICE OF HENRY'S UNCLE AND HAD A TALK WITH THAT WILY OPERATOR,3575,4970,True,24000,8.842666666666666,0.07082419097423553,0.5323486328125,0.054842996079613994,0.0,
3575-170457-0031_4970-29093-0018__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0031_4970-29093-0018__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031__naturalized.wav,ok,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,on august twenty seventh eighteen thirty seven she writes.,THE TWO YOUNG MEN WHO WERE BY THIS TIME FULL OF THE ADVENTURE WENT DOWN TO THE WALL STREET OFFICE OF HENRY'S UNCLE AND HAD A TALK WITH THAT WILY OPERATOR,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,4970,3575,True,24000,3.5946666666666665,0.04985186457633972,0.62835693359375,0.22040754821958458,0.0,
3575-170457-0031_4970-29095-0012__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29095-0012,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0031_4970-29095-0012__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29095-0012__naturalized.wav,ok,AND BESIDES SUPPOSE THEE DOES LEARN MEDICINE,and besides suppose thee does learn medicine.,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,AND BESIDES SUPPOSE THEE DOES LEARN MEDICINE,3575,4970,True,24000,2.570666666666667,0.05445758253335953,0.5142822265625,0.15164678423236513,0.0,
3575-170457-0031_4970-29095-0012__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0031_4970-29095-0012__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031__naturalized.wav,ok,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,on august twenty seventh eighteen thirty seven she writes.,AND BESIDES SUPPOSE THEE DOES LEARN MEDICINE,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,4970,3575,True,24000,3.5946666666666665,0.05943615362048149,0.64898681640625,0.1816811943620178,0.0,
3575-170457-0031_7729-102255-0045__T1__SCV3FIX__VOICE-3575_CONTENT-7729-7729-102255-0045,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0031_7729-102255-0045__T1__SCV3FIX__VOICE-3575_CONTENT-7729-7729-102255-0045__naturalized.wav,ok,CAPTAIN MARTIN SAID I SHALL GIVE YOU A PISTOL TO HELP PROTECT YOURSELF IF WORSE COMES TO WORST,captain martin said i shall give you a pistol to help protect yourself if worse comes to worst.,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,CAPTAIN MARTIN SAID I SHALL GIVE YOU A PISTOL TO HELP PROTECT YOURSELF IF WORSE COMES TO WORST,3575,7729,True,24000,5.450666666666667,0.06466281414031982,0.710357666015625,0.06708659491193737,0.0,
3575-170457-0031_7729-102255-0045__T2__SCV3FIX__VOICE-7729_CONTENT-3575-3575-170457-0031,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0031_7729-102255-0045__T2__SCV3FIX__VOICE-7729_CONTENT-3575-3575-170457-0031__naturalized.wav,ok,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,on august twenty seventh eighteen thirty seven she writes.,CAPTAIN MARTIN SAID I SHALL GIVE YOU A PISTOL TO HELP PROTECT YOURSELF IF WORSE COMES TO WORST,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,7729,3575,True,24000,3.925333333333333,0.08180346339941025,0.6116943359375,0.09375,0.0,
3575-170457-0032_7729-102255-0029__T1__SCV3FIX__VOICE-3575_CONTENT-7729-7729-102255-0029,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0032_7729-102255-0029__T1__SCV3FIX__VOICE-3575_CONTENT-7729-7729-102255-0029__naturalized.wav,ok,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,ten days were consumed in these negotiations but the spirit of vengeance refused to yield.,COME COME I AM GETTING REALLY TIRED OF YOUR ABSENCE,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,3575,7729,True,24000,5.1626666666666665,0.060039784759283066,0.375732421875,0.0708855242768595,0.0,
3575-170457-0032_7729-102255-0029__T2__SCV3FIX__VOICE-7729_CONTENT-3575-3575-170457-0032,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0032_7729-102255-0029__T2__SCV3FIX__VOICE-7729_CONTENT-3575-3575-170457-0032__naturalized.wav,ok,COME COME I AM GETTING REALLY TIRED OF YOUR ABSENCE,come come i am getting really tired of your absence.,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,COME COME I AM GETTING REALLY TIRED OF YOUR ABSENCE,7729,3575,True,24000,3.52,0.09313956648111343,0.700958251953125,0.11525804924242425,0.0,
3575-170457-0032_8455-210777-0058__T1__SCV3FIX__VOICE-3575_CONTENT-8455-8455-210777-0058,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0032_8455-210777-0058__T1__SCV3FIX__VOICE-3575_CONTENT-8455-8455-210777-0058__naturalized.wav,ok,IT IS FOUNDED ON THE ACKNOWLEDGED WEAKNESS OF THOSE WHO SURVIVE THAT PERIOD OF LIFE AT WHICH MEN CEASE TO WORK,it is founded on the acknowledged weakness of those who survive that period of life at which men cease to work.,COME COME I AM GETTING REALLY TIRED OF YOUR ABSENCE,IT IS FOUNDED ON THE ACKNOWLEDGED WEAKNESS OF THOSE WHO SURVIVE THAT PERIOD OF LIFE AT WHICH MEN CEASE TO WORK,3575,8455,True,24000,6.368,0.061036840081214905,0.64862060546875,0.07130051298157454,0.0,
3575-170457-0033_1320-122617-0002__T2__SCV3FIX__VOICE-1320_CONTENT-3575-3575-170457-0033,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/3575-170457-0033_1320-122617-0002__T2__SCV3FIX__VOICE-1320_CONTENT-3575-3575-170457-0033__naturalized.wav,ok,SATURDAY AFTER SATURDAY COMES ROUND AND I CAN HAVE NO HOPE OF HEARING YOUR KNOCK AT THE DOOR AND THEN BEING TOLD THAT MISS E IS COME OH DEAR,saturday after saturday comes round and i can have no hope of hearing your knock at the door and then being told that miss e is come oh dear.,IN OTHER WORDS WHILE HE HAD IMPLICIT FAITH IN THE ABILITY OF BALAAM'S ASS TO SPEAK HE WAS SOMEWHAT SKEPTICAL ON THE SUBJECT OF A BEAR'S SINGING AND YET HE HAD BEEN ASSURED OF THE LATTER ON THE TESTIMONY OF HIS OWN EXQUISITE ORGANS,SATURDAY AFTER SATURDAY COMES ROUND AND I CAN HAVE NO HOPE OF HEARING YOUR KNOCK AT THE DOOR AND THEN BEING TOLD THAT MISS E IS COME OH DEAR,1320,3575,True,24000,7.157333333333334,0.05202177166938782,0.479400634765625,0.061067902384500744,0.0,
